subject_title,subject_description,subject_followers,course_title,start_date,effort,absolute_course_url
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Religion and Thought in Modern China: the Song, Jin, and Yuan","
              4th May, 2020
            ",,https://www.classcentral.com/course/religion-thought-modern-china-12713
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Irish 103: An Introduction to Irish Language and Culture,"
              4th May, 2020
            ",,https://www.classcentral.com/course/irish-language-3-11060
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Cultural Competence - Aboriginal Sydney,"
              4th May, 2020
            ",,https://www.classcentral.com/course/cultural-competence-aboriginal-sydney-8237
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Tricky American English Pronunciation,"
              4th May, 2020
            ",,https://www.classcentral.com/course/tricky-american-english-pronunciation-8274
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spanish Vocabulary: Cultural Experience,"
              4th May, 2020
            ",,https://www.classcentral.com/course/spanish-vocabulary-cultural-experience-8045
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Gender, Family, and Social Change in Contemporary South Korea","
              4th May, 2020
            ",,https://www.classcentral.com/course/social-change-korea-8299
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties","
              4th May, 2020
            ",,https://www.classcentral.com/course/knowledge-exchange-society-research-9528
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Frontières en tous genres,"
              4th May, 2020
            ",,https://www.classcentral.com/course/geographie-politique-culturelle-frontier-9417
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Re-imaging God in Korean Context,"
              4th May, 2020
            ",,https://www.classcentral.com/course/god-korean-context-9388
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Religions and Society in China,"
              4th May, 2020
            ",,https://www.classcentral.com/course/religions-society-china-7780
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,"
              4th May, 2020
            ",,https://www.classcentral.com/course/palatine-carafa-8624
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spanish Vocabulary: Meeting People,"
              4th May, 2020
            ",,https://www.classcentral.com/course/spanish-vocabulary-meeting-people-8037
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ethical Leadership Through Giving Voice to Values,"
              4th May, 2020
            ",,https://www.classcentral.com/course/uva-darden-giving-voice-to-values-9352
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,How To Make A Poem,"
              4th May, 2020
            ",,https://www.classcentral.com/course/how-to-make-a-poem-10516
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Introduction à la linguistique de corpus,"
              4th May, 2020
            ",,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-linguistique-de-corpus-13344
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Fundamentos de la escritura,"
              4th May, 2020
            ",,https://www.classcentral.com/course/escritura-esp-13496
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Fundamentos de la escritura académica,"
              4th May, 2020
            ",,https://www.classcentral.com/course/escritura-academica-esp-13497
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Relativism,"
              4th May, 2020
            ",,https://www.classcentral.com/course/relativism-13660
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Peterloo to the Pankhursts: Radicalism and Reform in the 19th Century,"
              4th May, 2020
            ",,https://www.classcentral.com/course/peterloo-to-the-pankhursts-radicalism-and-reform--13706
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Professional Responsibility and Ethics for Accountants,"
              4th May, 2020
            ",,https://www.classcentral.com/course/ethics-13716
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Becoming a Sports Agent,"
              4th May, 2020
            ",,https://www.classcentral.com/course/sports-agent-7294
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Historia de las reglas del fútbol en Inglaterra y en Argentina,"
              4th May, 2020
            ",,https://www.classcentral.com/course/historia-reglas-futbol-7080
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Worldview of Thomas Berry:  The Flourishing of the Earth Community,"
              4th May, 2020
            ",,https://www.classcentral.com/course/thomas-berry-6946
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Journey of the Universe: The Unfolding of Life,"
              4th May, 2020
            ",,https://www.classcentral.com/course/journey-unfolding-life-6947
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The History of Modern Israel -  Part II: Challenges of Israel as a sovereign state,"
              4th May, 2020
            ",,https://www.classcentral.com/course/history-israel-sovereign-state-6969
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,中级商务汉语——商务活动篇,"
              4th May, 2020
            ",,https://www.classcentral.com/course/intermediatechinesebusiness-7422
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Writing Skills for Engineering Leaders,"
              4th May, 2020
            ",,https://www.classcentral.com/course/engineering-writing-7433
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Business English: Marketing and Sales,"
              4th May, 2020
            ",,https://www.classcentral.com/course/marketing-sales-english-7407
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Business English: Management and Leadership,"
              4th May, 2020
            ",,https://www.classcentral.com/course/management-leadership-english-7409
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Business English: Finance and Economics,"
              4th May, 2020
            ",,https://www.classcentral.com/course/finance-economics-english-7410
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Write Your First Novel,"
              4th May, 2020
            ",,https://www.classcentral.com/course/write-your-first-novel-18955
Humanities Courses,"Learn Humanities with free online courses and MOOCs from Duke University, Arizona State University, The Hong Kong University of Science and Technology, Peking University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Steps in Japanese for Beginners2 Part1,"
              7th May, 2020
            ",,https://www.classcentral.com/course/edx-steps-in-japanese-for-beginners2-part1-19089
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Requirements Writing,"
              10th May, 2020
            ",,https://www.classcentral.com/course/requirements-writing-9665
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Introducing Humanism: Non-religious Approaches to Life, with Sandi Toksvig","
              11th May, 2020
            ",,https://www.classcentral.com/course/introducing-humanism-10179
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Digital Wellbeing,"
              11th May, 2020
            ",,https://www.classcentral.com/course/digital-wellbeing-11752
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Many Faces: Understanding the Complexities of Chinese Culture,"
              11th May, 2020
            ",,https://www.classcentral.com/course/chinese-culture-12390
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Sharia and Islamic Law: An Introduction,"
              11th May, 2020
            ",,https://www.classcentral.com/course/an-introduction-to-the-sharia-and-islamic-law-13361
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Why Religion Matters: Religious Literacy, Culture and Diversity","
              11th May, 2020
            ",,https://www.classcentral.com/course/why-religion-matters-14493
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Tudors,"
              11th May, 2020
            ",,https://www.classcentral.com/course/the-tudors-12832
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics","
              12th May, 2020
            ",,https://www.classcentral.com/course/edx-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics-6649
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"The Emancipation Proclamation: What Came Before, How It Worked, And What Followed",,,https://www.classcentral.com/course/open-education-by-blackboard-the-emancipation-proclamation-what-came-before-how-it-worked-and-what-followed-607
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,First Peoples to the Early Republic: Born in Colonialism,,,https://www.classcentral.com/course/canvas-network-first-peoples-to-the-early-republic-born-in-colonialism-1144
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Poetry in America: The Poetry of Early New England,,,https://www.classcentral.com/course/edx-poetry-in-america-the-poetry-of-early-new-england-933
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Poetry in America: Whitman,,,https://www.classcentral.com/course/edx-poetry-in-america-whitman-940
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Was Alexander Great?,,,https://www.classcentral.com/course/edx-was-alexander-great-944
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Principles and Practice of Computer Aided Translation 计算机辅助翻译原理与实践,,,https://www.classcentral.com/course/edx-principles-and-practice-of-computer-aided-translation--1753
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Poetry: What It Is, and How to Understand It",,,https://www.classcentral.com/course/udemy-poetry-what-it-is-and-how-to-understand-it-2389
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ideas of the 20th Century,,,https://www.classcentral.com/course/edx-ideas-of-the-20th-century-810
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Chinese Thought: Ancient Wisdom Meets Modern Science,,,https://www.classcentral.com/course/edx-chinese-thought-ancient-wisdom-meets-modern-science-2471
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spirituality and Sensuality: Sacred Objects in Religious Life,,,https://www.classcentral.com/course/edx-spirituality-and-sensuality-sacred-objects-in-religious-life-2655
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,东南亚文化 Southeast Asian Culture,,,https://www.classcentral.com/course/edx--southeast-asian-culture-3309
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Fascinating World of Robots and Robotics 魅力机器人,,,https://www.classcentral.com/course/edx-the-fascinating-world-of-robots-and-robotics--2444
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,American Capitalism: A History,,,https://www.classcentral.com/course/edx-american-capitalism-a-history-1562
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Ethics of Eating,,,https://www.classcentral.com/course/edx-the-ethics-of-eating-3043
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Greeks at War: Homer at Troy,,,https://www.classcentral.com/course/edx-greeks-at-war-homer-at-troy-3305
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Jesus in Scripture and Tradition,,,https://www.classcentral.com/course/edx-jesus-in-scripture-and-tradition-3052
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Math in Sports,,,https://www.classcentral.com/course/edx-math-in-sports-3051
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,AP® Spanish Language and Culture,,,https://www.classcentral.com/course/edx-ap-spanish-language-and-culture-2656
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,고전문헌과 역사문화,,,https://www.classcentral.com/course/open-education-by-blackboard---4143
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ancient History of China 中国古代史,,,https://www.classcentral.com/course/edx-ancient-history-of-china--2433
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Medieval Book of Hours: Art and Devotion in the Later Middle Ages,,,https://www.classcentral.com/course/edx-the-medieval-book-of-hours-art-and-devotion-in-the-later-middle-ages-3838
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Books in the Medieval Liturgy,,,https://www.classcentral.com/course/edx-books-in-the-medieval-liturgy-3839
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Book Sleuthing: The Nineteenth Century,,,https://www.classcentral.com/course/edx-book-sleuthing-the-nineteenth-century-3879
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Literatura y cultura tradicional de México,,,https://www.classcentral.com/course/edx-literatura-y-cultura-tradicional-de-mexico-3956
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Electronic Literature,,,https://www.classcentral.com/course/edx-electronic-literature-3605
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Seducciones de Sor Juana,,,https://www.classcentral.com/course/edx-seducciones-de-sor-juana-3957
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Writing Case Studies: Science of Delivery,,,https://www.classcentral.com/course/edx-writing-case-studies-science-of-delivery-4908
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The American Renaissance: Classic Literature of the 19th Century,,,https://www.classcentral.com/course/edx-the-american-renaissance-classic-literature-of-the-19th-century-4916
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Intermediate Chinese Grammar 中级汉语语法,,,https://www.classcentral.com/course/edx-intermediate-chinese-grammar--2435
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Etica  de la felicidad,,,https://www.classcentral.com/course/edx-etica-de-la-felicidad-5299
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,CCAA | Contemporary Chinese Art Award,,,https://www.classcentral.com/course/iversity-ccaa-contemporary-chinese-art-award-5399
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Shakespeare On the Page and in Performance: Young Love,,,https://www.classcentral.com/course/edx-shakespeare-on-the-page-and-in-performance-young-love-6039
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Spanish for Beginners,,,https://www.classcentral.com/course/iversity-spanish-for-beginners-3258
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Auch du kannst das. Deutsch für Asylbewerber. Ehrenamtlich.,,,https://www.classcentral.com/course/opensap-auch-du-kannst-das-deutsch-fur-asylbewerber-ehrenamtlich-5377
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Visualizing Postwar Tokyo, Part 1",,,https://www.classcentral.com/course/edx-visualizing-postwar-tokyo-part-1-1842
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Visualizing Postwar Tokyo, Part 2",,,https://www.classcentral.com/course/edx-visualizing-postwar-tokyo-part-2-1843
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Shakespeare On the Page and in Performance: Tragic Love,,,https://www.classcentral.com/course/edx-shakespeare-on-the-page-and-in-performance-tragic-love-6037
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Lisboa e o Mar: uma História de Chegadas e Partidas,,,https://www.classcentral.com/course/emma-lisboa-e-o-mar-uma-historia-de-chegadas-e-partidas-4115
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The organisation of cultural enterprises,,,https://www.classcentral.com/course/emma-the-organisation-of-cultural-enterprises-3740
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"MOOC # OWU: Open Wine University (University of Vine and Wine, for All)",,,https://www.classcentral.com/course/emma-mooc-owu-open-wine-university-university-of-vine-and-wine-for-all-3742
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Digital Culture and Writing - Culture et Ecriture Numériques,,,https://www.classcentral.com/course/france-universite-numerique-digital-culture-and-writing-culture-et-ecriture-numeriques-4482
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of New South Wales, University of York, University of Exeter, University of Edinburgh and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Philosophy for Children and P.E.A.C.E.,,,https://www.classcentral.com/course/emma-philosophy-for-children-and-p-e-a-c-e-5886
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Martin Luther King’s Letter from Birmingham Jail,,,https://www.classcentral.com/course/acumen-martin-luther-king-s-letter-from-birmingham-jail-3141
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"La storia, le storie",,,https://www.classcentral.com/course/eduopen-la-storia-le-storie-7704
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Percorsi di storia della letteratura italiana: l’epica cavalleresca,,,https://www.classcentral.com/course/eduopen-percorsi-di-storia-della-letteratura-italiana-l-epica-cavalleresca-7707
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Linguaggio, identità di genere e lingua italiana",,,https://www.classcentral.com/course/eduopen-linguaggio-identita-di-genere-e-lingua-italiana-7694
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Ethics of Sports: Do Sports Morally Matter?,,,https://www.classcentral.com/course/edx-ethics-of-sports-do-sports-morally-matter-6545
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Living at the Nuclear Brink: Yesterday and Today,,,https://www.classcentral.com/course/stanford-openedx-living-at-the-nuclear-brink-yesterday-and-today-7077
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,The Journey of Writing and Scripts in Egypt,,,https://www.classcentral.com/course/edx-the-journey-of-writing-and-scripts-in-egypt-7815
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,"Question Reality! Science, philosophy, and the search for meaning",,,https://www.classcentral.com/course/edx-question-reality-science-philosophy-and-the-search-for-meaning-6851
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Deciphering Secrets: Unlocking the Manuscripts of Medieval Burgos (Spain),,,https://www.classcentral.com/course/edx-deciphering-secrets-unlocking-the-manuscripts-of-medieval-burgos-spain-6335
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,Livres enluminés à la cour des Sforza,,,https://www.classcentral.com/course/iversity-livres-enlumines-a-la-cour-des-sforza-8905
Humanities Courses,"Learn Humanities with free online courses and MOOCs from University of Foggia, Ca' Foscari University of Venice, Hamilton, Stanford University and other top universities around the world. Read reviews to decide if a class is right for you.",228.4k,2017 From Mao to Now: On Chinese Marxism,,,https://www.classcentral.com/course/edx-2017-from-mao-to-now-on-chinese-marxism-8067
